101, [s0.0-b.b, s0.0-b.g, s0.0-g.b, s0.0-g.g, s0.1-b.b, s0.1-b.g, s0.1-g.b, s0.1-g.g, s0.2-b.b, s0.2-b.g, s0.2-g.b, s0.2-g.g, s0.3-b.b, s0.3-b.g, s0.3-g.b, s0.3-g.g, s0.4-b.b, s0.4-b.g, s0.4-g.b, s0.4-g.g, s1.0-b.b, s1.0-b.g, s1.0-g.b, s1.0-g.g, s1.1-b.b, s1.1-b.g, s1.1-g.b, s1.1-g.g, s1.2-b.b, s1.2-b.g, s1.2-g.b, s1.2-g.g, s1.3-b.b, s1.3-b.g, s1.3-g.b, s1.3-g.g, s1.4-b.b, s1.4-b.g, s1.4-g.b, s1.4-g.g, s2.0-b.b, s2.0-b.g, s2.0-g.b, s2.0-g.g, s2.1-b.b, s2.1-b.g, s2.1-g.b, s2.1-g.g, s2.2-b.b, s2.2-b.g, s2.2-g.b, s2.2-g.g, s2.3-b.b, s2.3-b.g, s2.3-g.b, s2.3-g.g, s2.4-b.b, s2.4-b.g, s2.4-g.b, s2.4-g.g, s3.0-b.b, s3.0-b.g, s3.0-g.b, s3.0-g.g, s3.1-b.b, s3.1-b.g, s3.1-g.b, s3.1-g.g, s3.2-b.b, s3.2-b.g, s3.2-g.b, s3.2-g.g, s3.3-b.b, s3.3-b.g, s3.3-g.b, s3.3-g.g, s3.4-b.b, s3.4-b.g, s3.4-g.b, s3.4-g.g, s4.0-b.b, s4.0-b.g, s4.0-g.b, s4.0-g.g, s4.1-b.b, s4.1-b.g, s4.1-g.b, s4.1-g.g, s4.2-b.b, s4.2-b.g, s4.2-g.b, s4.2-g.g, s4.3-b.b, s4.3-b.g, s4.3-g.b, s4.3-g.g, s4.4-b.b, s4.4-b.g, s4.4-g.b, s4.4-g.g, exit]
3, [e-ggb, e-gbg, e-bgg]
8, [North, South, East, West, Sample, Check0, Check1, Check2]
3, [Bad, Good, Nothing]

186, [pt_0.0, pt_0.1, pt_1.0, pt_1.1, pt_2.0, pt_2.1, po_0.00_0, po_0.00_1, po_0.00_2, po_0.00_3, po_0.00_4, po_0.00_5, po_0.00_6, po_0.00_7, po_0.00_8, po_0.00_9, po_0.00_10, po_0.00_11, po_0.00_12, po_0.00_13, po_0.01_0, po_0.01_1, po_0.01_2, po_0.01_3, po_0.01_4, po_0.01_5, po_0.01_6, po_0.01_7, po_0.01_8, po_0.01_9, po_0.01_10, po_0.01_11, po_0.01_12, po_0.01_13, po_0.10_0, po_0.10_1, po_0.10_2, po_0.10_3, po_0.10_4, po_0.10_5, po_0.10_6, po_0.10_7, po_0.10_8, po_0.10_9, po_0.10_10, po_0.10_11, po_0.10_12, po_0.10_13, po_0.11_0, po_0.11_1, po_0.11_2, po_0.11_3, po_0.11_4, po_0.11_5, po_0.11_6, po_0.11_7, po_0.11_8, po_0.11_9, po_0.11_10, po_0.11_11, po_0.11_12, po_0.11_13, po_1.00_0, po_1.00_1, po_1.00_2, po_1.00_3, po_1.00_4, po_1.00_5, po_1.00_6, po_1.00_7, po_1.00_8, po_1.00_9, po_1.00_10, po_1.00_11, po_1.00_12, po_1.00_13, po_1.01_0, po_1.01_1, po_1.01_2, po_1.01_3, po_1.01_4, po_1.01_5, po_1.01_6, po_1.01_7, po_1.01_8, po_1.01_9, po_1.01_10, po_1.01_11, po_1.01_12, po_1.01_13, po_1.10_0, po_1.10_1, po_1.10_2, po_1.10_3, po_1.10_4, po_1.10_5, po_1.10_6, po_1.10_7, po_1.10_8, po_1.10_9, po_1.10_10, po_1.10_11, po_1.10_12, po_1.10_13, po_1.11_0, po_1.11_1, po_1.11_2, po_1.11_3, po_1.11_4, po_1.11_5, po_1.11_6, po_1.11_7, po_1.11_8, po_1.11_9, po_1.11_10, po_1.11_11, po_1.11_12, po_1.11_13, po_2.00_0, po_2.00_1, po_2.00_2, po_2.00_3, po_2.00_4, po_2.00_5, po_2.00_6, po_2.00_7, po_2.00_8, po_2.00_9, po_2.00_10, po_2.00_11, po_2.00_12, po_2.00_13, po_2.01_0, po_2.01_1, po_2.01_2, po_2.01_3, po_2.01_4, po_2.01_5, po_2.01_6, po_2.01_7, po_2.01_8, po_2.01_9, po_2.01_10, po_2.01_11, po_2.01_12, po_2.01_13, po_2.10_0, po_2.10_1, po_2.10_2, po_2.10_3, po_2.10_4, po_2.10_5, po_2.10_6, po_2.10_7, po_2.10_8, po_2.10_9, po_2.10_10, po_2.10_11, po_2.10_12, po_2.10_13, po_2.11_0, po_2.11_1, po_2.11_2, po_2.11_3, po_2.11_4, po_2.11_5, po_2.11_6, po_2.11_7, po_2.11_8, po_2.11_9, po_2.11_10, po_2.11_11, po_2.11_12, po_2.11_13, r_0.00, r_0.01, r_0.10, r_0.11, r_1.00, r_1.01, r_1.10, r_1.11, r_2.00, r_2.01, r_2.10, r_2.11]
[1, 0, 0, 1, 0, 0, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, -10, -10, 10, 10, -10, 10, -10, 10, -10, -10, -10, -10]
[1, 0, 0, 0, 0, 1, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, -10, -10, 10, 10, -10, -10, -10, -10, -10, 10, -10, 10]
[0, 0, 1, 0, 0, 1, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, 0.146446, 0.0, 0.25, 0.323224, 0.193727, 0.26964, 0.332891, 0.312393, 0.356688, 0.385082, 0.380221, 0.375, 0.393868, 0.411612, 0.853554, 1.0, 0.75, 0.676776, 0.806274, 0.73036, 0.667109, 0.687607, 0.643312, 0.614918, 0.619779, 0.625, 0.606132, 0.588388, -10, -10, -10, -10, -10, -10, 10, 10, -10, 10, -10, 10]

# Transition function (s,a,s -> p)
0,0,20 -> 1
0,1,0 -> 1
0,2,4 -> 1
0,3,0 -> 1
1,0,21 -> 1
1,1,1 -> 1
1,2,5 -> 1
1,3,1 -> 1
2,0,22 -> 1
2,1,2 -> 1
2,2,6 -> 1
2,3,2 -> 1
3,0,23 -> 1
3,1,3 -> 1
3,2,7 -> 1
3,3,3 -> 1
0,5,0 -> 1
1,5,1 -> 1
2,5,2 -> 1
3,5,3 -> 1
0,6,0 -> 1
1,6,1 -> 1
2,6,2 -> 1
3,6,3 -> 1
0,7,0 -> 1
1,7,1 -> 1
2,7,2 -> 1
3,7,3 -> 1
4,0,24 -> 1
4,1,4 -> 1
4,2,8 -> 1
4,3,0 -> 1
5,0,25 -> 1
5,1,5 -> 1
5,2,9 -> 1
5,3,1 -> 1
6,0,26 -> 1
6,1,6 -> 1
6,2,10 -> 1
6,3,2 -> 1
7,0,27 -> 1
7,1,7 -> 1
7,2,11 -> 1
7,3,3 -> 1
4,4,4 -> 1
5,4,4 -> pt_0.1
5,4,5 -> 1-pt_0.1
6,4,4 -> pt_0.0
6,4,6 -> 1-pt_0.0
7,4,5 -> pt_0.0
7,4,4 -> pt_0.1
7,4,7 -> 1-pt_0.0-pt_0.1
4,5,4 -> 1
5,5,5 -> 1
6,5,6 -> 1
7,5,7 -> 1
4,6,4 -> 1
5,6,5 -> 1
6,6,6 -> 1
7,6,7 -> 1
4,7,4 -> 1
5,7,5 -> 1
6,7,6 -> 1
7,7,7 -> 1
8,0,28 -> 1
8,1,8 -> 1
8,2,12 -> 1
8,3,4 -> 1
9,0,29 -> 1
9,1,9 -> 1
9,2,13 -> 1
9,3,5 -> 1
10,0,30 -> 1
10,1,10 -> 1
10,2,14 -> 1
10,3,6 -> 1
11,0,31 -> 1
11,1,11 -> 1
11,2,15 -> 1
11,3,7 -> 1
8,5,8 -> 1
9,5,9 -> 1
10,5,10 -> 1
11,5,11 -> 1
8,6,8 -> 1
9,6,9 -> 1
10,6,10 -> 1
11,6,11 -> 1
8,7,8 -> 1
9,7,9 -> 1
10,7,10 -> 1
11,7,11 -> 1
12,0,32 -> 1
12,1,12 -> 1
12,2,16 -> 1
12,3,8 -> 1
13,0,33 -> 1
13,1,13 -> 1
13,2,17 -> 1
13,3,9 -> 1
14,0,34 -> 1
14,1,14 -> 1
14,2,18 -> 1
14,3,10 -> 1
15,0,35 -> 1
15,1,15 -> 1
15,2,19 -> 1
15,3,11 -> 1
12,5,12 -> 1
13,5,13 -> 1
14,5,14 -> 1
15,5,15 -> 1
12,6,12 -> 1
13,6,13 -> 1
14,6,14 -> 1
15,6,15 -> 1
12,7,12 -> 1
13,7,13 -> 1
14,7,14 -> 1
15,7,15 -> 1
16,0,36 -> 1
16,1,16 -> 1
16,2,100 -> 1
16,3,12 -> 1
17,0,37 -> 1
17,1,17 -> 1
17,2,100 -> 1
17,3,13 -> 1
18,0,38 -> 1
18,1,18 -> 1
18,2,100 -> 1
18,3,14 -> 1
19,0,39 -> 1
19,1,19 -> 1
19,2,100 -> 1
19,3,15 -> 1
16,5,16 -> 1
17,5,17 -> 1
18,5,18 -> 1
19,5,19 -> 1
16,6,16 -> 1
17,6,17 -> 1
18,6,18 -> 1
19,6,19 -> 1
16,7,16 -> 1
17,7,17 -> 1
18,7,18 -> 1
19,7,19 -> 1
20,0,40 -> 1
20,1,0 -> 1
20,2,24 -> 1
20,3,20 -> 1
21,0,41 -> 1
21,1,1 -> 1
21,2,25 -> 1
21,3,21 -> 1
22,0,42 -> 1
22,1,2 -> 1
22,2,26 -> 1
22,3,22 -> 1
23,0,43 -> 1
23,1,3 -> 1
23,2,27 -> 1
23,3,23 -> 1
20,4,20 -> 1
21,4,20 -> pt_1.1
21,4,21 -> 1-pt_1.1
22,4,20 -> pt_1.0
22,4,22 -> 1-pt_1.0
23,4,21 -> pt_1.0
23,4,20 -> pt_1.1
23,4,23 -> 1-pt_1.0-pt_1.1
20,5,20 -> 1
21,5,21 -> 1
22,5,22 -> 1
23,5,23 -> 1
20,6,20 -> 1
21,6,21 -> 1
22,6,22 -> 1
23,6,23 -> 1
20,7,20 -> 1
21,7,21 -> 1
22,7,22 -> 1
23,7,23 -> 1
24,0,44 -> 1
24,1,4 -> 1
24,2,28 -> 1
24,3,20 -> 1
25,0,45 -> 1
25,1,5 -> 1
25,2,29 -> 1
25,3,21 -> 1
26,0,46 -> 1
26,1,6 -> 1
26,2,30 -> 1
26,3,22 -> 1
27,0,47 -> 1
27,1,7 -> 1
27,2,31 -> 1
27,3,23 -> 1
24,4,24 -> 1
25,4,24 -> pt_2.1
25,4,25 -> 1-pt_2.1
26,4,24 -> pt_2.0
26,4,26 -> 1-pt_2.0
27,4,25 -> pt_2.0
27,4,24 -> pt_2.1
27,4,27 -> 1-pt_2.0-pt_2.1
24,5,24 -> 1
25,5,25 -> 1
26,5,26 -> 1
27,5,27 -> 1
24,6,24 -> 1
25,6,25 -> 1
26,6,26 -> 1
27,6,27 -> 1
24,7,24 -> 1
25,7,25 -> 1
26,7,26 -> 1
27,7,27 -> 1
28,0,48 -> 1
28,1,8 -> 1
28,2,32 -> 1
28,3,24 -> 1
29,0,49 -> 1
29,1,9 -> 1
29,2,33 -> 1
29,3,25 -> 1
30,0,50 -> 1
30,1,10 -> 1
30,2,34 -> 1
30,3,26 -> 1
31,0,51 -> 1
31,1,11 -> 1
31,2,35 -> 1
31,3,27 -> 1
28,5,28 -> 1
29,5,29 -> 1
30,5,30 -> 1
31,5,31 -> 1
28,6,28 -> 1
29,6,29 -> 1
30,6,30 -> 1
31,6,31 -> 1
28,7,28 -> 1
29,7,29 -> 1
30,7,30 -> 1
31,7,31 -> 1
32,0,52 -> 1
32,1,12 -> 1
32,2,36 -> 1
32,3,28 -> 1
33,0,53 -> 1
33,1,13 -> 1
33,2,37 -> 1
33,3,29 -> 1
34,0,54 -> 1
34,1,14 -> 1
34,2,38 -> 1
34,3,30 -> 1
35,0,55 -> 1
35,1,15 -> 1
35,2,39 -> 1
35,3,31 -> 1
32,5,32 -> 1
33,5,33 -> 1
34,5,34 -> 1
35,5,35 -> 1
32,6,32 -> 1
33,6,33 -> 1
34,6,34 -> 1
35,6,35 -> 1
32,7,32 -> 1
33,7,33 -> 1
34,7,34 -> 1
35,7,35 -> 1
36,0,56 -> 1
36,1,16 -> 1
36,2,100 -> 1
36,3,32 -> 1
37,0,57 -> 1
37,1,17 -> 1
37,2,100 -> 1
37,3,33 -> 1
38,0,58 -> 1
38,1,18 -> 1
38,2,100 -> 1
38,3,34 -> 1
39,0,59 -> 1
39,1,19 -> 1
39,2,100 -> 1
39,3,35 -> 1
36,5,36 -> 1
37,5,37 -> 1
38,5,38 -> 1
39,5,39 -> 1
36,6,36 -> 1
37,6,37 -> 1
38,6,38 -> 1
39,6,39 -> 1
36,7,36 -> 1
37,7,37 -> 1
38,7,38 -> 1
39,7,39 -> 1
40,0,60 -> 1
40,1,20 -> 1
40,2,44 -> 1
40,3,40 -> 1
41,0,61 -> 1
41,1,21 -> 1
41,2,45 -> 1
41,3,41 -> 1
42,0,62 -> 1
42,1,22 -> 1
42,2,46 -> 1
42,3,42 -> 1
43,0,63 -> 1
43,1,23 -> 1
43,2,47 -> 1
43,3,43 -> 1
40,5,40 -> 1
41,5,41 -> 1
42,5,42 -> 1
43,5,43 -> 1
40,6,40 -> 1
41,6,41 -> 1
42,6,42 -> 1
43,6,43 -> 1
40,7,40 -> 1
41,7,41 -> 1
42,7,42 -> 1
43,7,43 -> 1
44,0,64 -> 1
44,1,24 -> 1
44,2,48 -> 1
44,3,40 -> 1
45,0,65 -> 1
45,1,25 -> 1
45,2,49 -> 1
45,3,41 -> 1
46,0,66 -> 1
46,1,26 -> 1
46,2,50 -> 1
46,3,42 -> 1
47,0,67 -> 1
47,1,27 -> 1
47,2,51 -> 1
47,3,43 -> 1
44,5,44 -> 1
45,5,45 -> 1
46,5,46 -> 1
47,5,47 -> 1
44,6,44 -> 1
45,6,45 -> 1
46,6,46 -> 1
47,6,47 -> 1
44,7,44 -> 1
45,7,45 -> 1
46,7,46 -> 1
47,7,47 -> 1
48,0,68 -> 1
48,1,28 -> 1
48,2,52 -> 1
48,3,44 -> 1
49,0,69 -> 1
49,1,29 -> 1
49,2,53 -> 1
49,3,45 -> 1
50,0,70 -> 1
50,1,30 -> 1
50,2,54 -> 1
50,3,46 -> 1
51,0,71 -> 1
51,1,31 -> 1
51,2,55 -> 1
51,3,47 -> 1
48,5,48 -> 1
49,5,49 -> 1
50,5,50 -> 1
51,5,51 -> 1
48,6,48 -> 1
49,6,49 -> 1
50,6,50 -> 1
51,6,51 -> 1
48,7,48 -> 1
49,7,49 -> 1
50,7,50 -> 1
51,7,51 -> 1
52,0,72 -> 1
52,1,32 -> 1
52,2,56 -> 1
52,3,48 -> 1
53,0,73 -> 1
53,1,33 -> 1
53,2,57 -> 1
53,3,49 -> 1
54,0,74 -> 1
54,1,34 -> 1
54,2,58 -> 1
54,3,50 -> 1
55,0,75 -> 1
55,1,35 -> 1
55,2,59 -> 1
55,3,51 -> 1
52,5,52 -> 1
53,5,53 -> 1
54,5,54 -> 1
55,5,55 -> 1
52,6,52 -> 1
53,6,53 -> 1
54,6,54 -> 1
55,6,55 -> 1
52,7,52 -> 1
53,7,53 -> 1
54,7,54 -> 1
55,7,55 -> 1
56,0,76 -> 1
56,1,36 -> 1
56,2,100 -> 1
56,3,52 -> 1
57,0,77 -> 1
57,1,37 -> 1
57,2,100 -> 1
57,3,53 -> 1
58,0,78 -> 1
58,1,38 -> 1
58,2,100 -> 1
58,3,54 -> 1
59,0,79 -> 1
59,1,39 -> 1
59,2,100 -> 1
59,3,55 -> 1
56,5,56 -> 1
57,5,57 -> 1
58,5,58 -> 1
59,5,59 -> 1
56,6,56 -> 1
57,6,57 -> 1
58,6,58 -> 1
59,6,59 -> 1
56,7,56 -> 1
57,7,57 -> 1
58,7,58 -> 1
59,7,59 -> 1
60,0,80 -> 1
60,1,40 -> 1
60,2,64 -> 1
60,3,60 -> 1
61,0,81 -> 1
61,1,41 -> 1
61,2,65 -> 1
61,3,61 -> 1
62,0,82 -> 1
62,1,42 -> 1
62,2,66 -> 1
62,3,62 -> 1
63,0,83 -> 1
63,1,43 -> 1
63,2,67 -> 1
63,3,63 -> 1
60,5,60 -> 1
61,5,61 -> 1
62,5,62 -> 1
63,5,63 -> 1
60,6,60 -> 1
61,6,61 -> 1
62,6,62 -> 1
63,6,63 -> 1
60,7,60 -> 1
61,7,61 -> 1
62,7,62 -> 1
63,7,63 -> 1
64,0,84 -> 1
64,1,44 -> 1
64,2,68 -> 1
64,3,60 -> 1
65,0,85 -> 1
65,1,45 -> 1
65,2,69 -> 1
65,3,61 -> 1
66,0,86 -> 1
66,1,46 -> 1
66,2,70 -> 1
66,3,62 -> 1
67,0,87 -> 1
67,1,47 -> 1
67,2,71 -> 1
67,3,63 -> 1
64,5,64 -> 1
65,5,65 -> 1
